637;690.27;749
618;679.61;738
614;672.68;727
609;664.15;715
617;663.32;726
616;657.07;721
614;656.13;702
615;653.78;703
608;652.37;700
620;657.45;712
609;659.62;718
603;656.38;705
613;651.61;720
600;657.9;716
598;650.35;704
601;648.61;705
590;649.12;691
604;649.23;728
593;649.19;700
590;649.97;707
582;652.14;692
580;646.56;698
594;648.5;702
595;646.14;695
583;645.09;701
581;643.8;696
607;643.33;697
589;646.1;710
600;642.6;687
606;639.17;693
586;640.08;705
574;640.3;685
584;640.89;697
585;643.03;689
580;640.7;691
578;641.91;696
575;635.68;690
586;637.16;696
584;638.45;700
586;638.89;710
577;635.63;692
584;637.3;681
580;633.59;683
595;635.13;691
595;640.11;708
583;644.27;687
576;645.92;695
595;645.22;712
603;648.8;725
584;651.15;714
603;648.37;693
612;645.89;730
606;645.76;693
593;646.3;695
589;645.97;712
594;645.75;709
601;645.78;704
599;648.03;726
595;646.58;706
606;647.82;702
595;648.42;712
591;645.7;701
600;646.55;703
608;649.38;736
588;645.21;705
595;647.7;692
596;647.07;705
604;648.65;713
597;647.34;695
583;642.86;686
585;641.79;698
594;639.15;684
601;640.32;690
583;639.28;692
581;635.58;692
586;637.24;692
590;631.87;691
582;637.03;686
580;638.07;695
583;638.37;693
579;637.28;698
583;639.2;705
597;640.73;721
592;642.44;687
587;648.95;698
577;642.94;688
593;641.99;710
596;642.1;705
604;644.23;703
606;646.77;696
595;649.59;705
606;653.72;713
612;654.68;714
609;647.9;690
593;649.13;711
603;650.07;696
603;647.92;702
585;645.27;694
586;645.0;701
594;642.88;683
594;643.05;690
594;645.49;706
603;649.64;704
612;646.43;708
599;644.84;686
592;646.78;700
576;645.11;701
587;642.62;703
594;640.6;739
583;642.85;713
596;636.42;705
591;636.07;688
592;635.87;694
590;638.16;687
597;641.42;695
598;642.2;687
607;640.47;680
572;640.23;688
575;641.81;693
587;641.65;710
588;642.75;691
589;644.08;694
605;641.97;689
601;644.03;705
592;644.54;689
592;645.02;714
585;640.48;704
602;641.75;708
589;643.88;712
605;647.58;707
597;648.92;704
574;649.5;703
589;644.78;692
592;642.41;680
612;651.7;707
601;651.5;717
609;651.42;716
604;652.45;713
607;653.38;722
598;646.19;703
598;644.94;712
584;644.42;697
598;647.52;724
601;645.31;703
592;646.51;711
575;644.41;698
587;642.89;706
591;645.96;704
594;647.29;711
595;647.49;690
600;648.53;734
605;647.4;703
598;648.06;693
591;651.07;731
591;650.2;738
591;645.22;699
605;647.19;696
582;648.4;710
601;646.19;707
600;645.45;702
607;647.2;697
589;651.41;729
613;651.27;711
599;652.89;721
597;655.74;694
619;660.64;703
621;659.9;707
615;656.68;724
607;656.78;714
595;649.15;692
594;649.99;711
578;647.47;711
585;644.87;720
606;642.92;692
599;645.22;694
586;644.36;690
598;644.65;707
584;648.36;710
575;642.93;696
586;637.19;704
582;636.62;695
577;636.63;695
601;638.82;694
600;642.26;700
598;645.6;688
601;648.44;686
599;652.27;710
588;644.28;716
595;639.58;703
587;642.98;727
589;641.51;717
589;638.01;702
585;637.55;706
581;637.51;685
592;642.34;712
589;644.59;695
594;644.63;704
593;646.3;695
588;645.96;704
575;642.14;694
583;644.39;700
583;639.72;694
589;639.64;698
591;642.93;694
589;636.94;695
594;637.54;722
601;637.15;695
597;635.2;706
594;638.83;713
601;641.98;697
582;644.76;708
603;646.57;702
609;651.34;712
596;649.49;711
598;650.56;718
599;647.05;697
602;647.53;698
582;651.21;713
589;648.35;699
598;640.08;693
589;640.45;709
586;641.94;705
584;637.45;699
579;645.46;713
583;641.73;708
581;642.78;698
587;644.81;700
601;640.91;712
591;640.38;693
590;638.31;693
594;639.24;702
585;638.68;698
591;640.28;692
583;640.89;700
597;640.32;698
595;640.38;679
582;640.42;675
586;641.46;676
597;645.58;718
589;645.68;710
609;647.59;698
598;646.39;716
601;643.71;723
597;642.65;686
602;644.32;692
591;646.08;704
608;649.94;695
598;645.25;691
602;648.1;714
599;645.25;702
589;644.98;698
575;645.81;693
592;646.91;707
598;647.15;698
588;650.24;712
595;649.56;706
597;651.68;731
591;649.24;701
577;646.11;717
609;641.77;699
602;642.63;697
603;648.78;698
601;645.46;693
598;644.08;699
601;644.04;696
594;644.15;700
606;648.28;696
605;648.11;708
609;648.0;711
608;649.6;696
590;648.97;723
596;645.73;703
594;646.92;699
597;644.79;697
599;645.2;707
603;642.78;692
579;641.91;705
605;642.95;697
