44;73.54;104
40;63.64;100
40;60.5;92
40;56.2;82
38;50.42;72
34;47.56;70
34;43.4;62
34;40.18;48
32;38.52;50
30;36.76;46
30;35.74;46
26;34.24;48
26;32.3;42
24;31.2;40
24;30.26;42
22;28.82;46
20;27.02;36
18;27.06;40
18;25.42;42
16;22.6;44
16;21.24;40
14;20.16;40
14;19.34;36
14;18.3;30
14;17.64;30
14;17.92;42
14;17.22;34
12;16.42;36
12;16.0;30
10;15.48;32
10;15.44;40
10;14.22;36
10;13.62;42
8;12.84;28
8;11.64;22
8;11.54;30
8;11.98;34
8;10.46;26
8;9.46;24
6;9.32;30
8;10.0;26
8;10.02;30
8;9.88;30
8;9.28;16
8;9.06;30
8;9.48;26
8;10.28;26
8;10.58;22
6;10.42;30
6;9.0;26
6;9.16;26
6;9.44;26
6;7.64;24
6;8.5;24
6;8.4;20
6;7.62;38
6;7.28;24
6;8.3;34
6;7.76;34
6;9.28;32
6;8.72;28
4;8.32;40
4;8.28;44
4;7.78;20
4;6.68;22
4;5.74;22
4;6.9;32
4;6.24;34
4;6.48;44
4;7.06;30
4;5.7;40
4;6.98;44
4;5.66;28
2;6.14;30
2;5.9;20
2;6.0;32
2;5.54;22
2;5.8;28
2;5.52;24
2;5.98;24
2;5.34;34
2;4.52;22
2;4.88;24
2;3.82;24
2;3.4;30
2;5.06;26
2;3.46;30
2;4.38;22
2;4.44;18
2;4.56;26
2;3.74;20
2;4.22;28
2;3.8;18
2;3.9;34
2;3.78;26
2;3.42;18
2;4.2;28
2;4.48;26
2;3.54;28
2;3.52;20
2;4.98;26
2;4.38;26
2;3.26;20
2;4.94;26
2;3.26;26
2;5.32;32
2;3.58;24
2;3.78;22
2;5.66;30
2;5.18;24
2;4.2;28
2;4.68;24
2;3.62;26
2;4.44;26
2;4.16;30
2;4.52;24
2;3.36;14
2;4.2;26
2;4.2;22
2;3.7;28
2;3.88;24
2;2.84;10
2;3.32;32
2;4.44;28
2;3.68;26
2;3.06;16
2;3.4;18
2;3.7;26
2;3.44;28
2;3.16;14
2;3.46;22
2;3.5;30
2;4.26;34
2;4.92;20
2;4.5;30
2;3.3;16
2;3.78;24
2;3.74;30
2;4.34;24
2;3.12;20
2;3.66;20
2;5.16;34
2;5.54;34
2;4.42;34
2;4.26;22
2;4.96;44
2;3.3;24
2;3.4;20
2;5.04;36
2;4.74;30
2;4.66;24
2;4.34;30
2;4.6;30
2;3.2;20
2;3.54;28
2;4.68;20
2;3.14;16
2;3.56;24
2;3.68;14
2;3.68;36
2;4.12;26
2;4.98;26
2;4.14;22
2;3.68;32
2;4.36;30
2;4.56;26
2;4.5;24
2;4.44;26
2;3.54;14
2;3.6;20
2;4.1;26
2;4.98;32
2;3.5;30
2;5.0;28
2;3.9;18
2;3.8;20
2;4.54;30
2;4.62;28
2;4.12;24
2;4.22;20
2;4.68;32
2;4.16;30
2;3.8;24
2;3.38;24
2;3.5;28
2;3.4;20
2;4.0;16
2;4.36;22
2;4.12;24
2;5.58;20
2;4.82;22
2;5.2;22
2;4.6;28
2;4.14;26
2;3.62;36
2;4.18;20
2;3.12;16
2;3.02;14
2;3.14;14
2;4.16;22
2;3.72;32
2;3.98;22
2;3.46;22
2;3.52;32
2;4.3;22
2;5.02;22
2;3.48;20
2;3.4;18
2;4.34;36
2;4.22;20
2;4.56;18
2;3.98;24
2;3.76;20
2;3.68;24
2;3.32;32
2;4.4;34
2;4.08;22
2;4.82;22
2;4.48;34
2;3.68;20
2;3.48;26
2;4.22;20
2;3.84;26
2;4.76;18
2;4.34;22
2;5.2;30
2;4.54;30
2;3.56;28
2;3.78;28
2;4.16;32
2;3.6;26
2;3.1;20
2;3.94;32
2;3.42;24
2;3.34;20
2;3.38;34
2;3.82;38
2;3.36;20
2;4.72;28
2;3.32;20
2;4.52;30
2;5.0;24
2;4.02;22
2;4.44;22
2;4.52;24
2;4.06;24
2;3.6;18
2;4.02;22
2;4.12;28
2;3.52;20
2;5.6;34
2;4.08;22
2;4.38;20
2;3.86;38
2;4.34;20
2;3.66;20
2;3.3;12
2;4.54;24
2;3.96;26
2;3.94;30
2;3.22;18
2;4.46;30
2;3.82;34
2;4.26;16
2;3.94;32
2;4.18;18
2;3.46;18
2;3.56;22
2;5.18;30
2;5.58;34
2;3.58;20
2;4.06;34
2;5.2;24
2;4.14;20
2;4.54;24
2;3.88;24
2;3.52;22
2;3.78;24
2;3.28;16
2;3.48;18
2;3.94;18
2;3.88;34
2;4.76;30
2;4.58;30
2;3.48;22
2;4.72;28
2;4.84;24
2;5.16;20
2;4.86;32
2;3.94;22
2;3.7;16
2;4.82;34
2;3.7;22
2;4.14;18
2;5.26;28
2;3.98;24
2;3.64;30
2;4.26;34
2;3.42;20
2;3.96;26
2;3.7;28
2;4.32;24
2;4.02;18
2;3.64;24
2;3.68;24
2;3.94;24
2;4.5;22
2;4.52;30
2;4.62;26
2;3.62;28
2;3.24;28
2;3.38;18
2;4.0;16
2;4.3;26
2;3.92;20
2;3.34;16
2;3.48;16
2;3.6;30
2;3.98;22
2;3.7;22
2;3.34;14
2;4.26;20
2;4.2;24
2;3.66;18
2;3.78;18
2;4.32;20
2;4.7;40
2;3.8;22
2;3.3;18
2;3.24;18
2;4.46;24
2;3.82;20
2;4.06;30
2;4.64;32
2;3.12;14
2;4.06;34
2;3.28;24
2;3.52;24
2;3.64;20
2;3.48;22
2;4.22;18
2;3.12;22
2;4.12;32
2;3.5;22
2;3.86;20
2;4.02;28
2;3.88;34
2;4.06;26
2;3.82;32
2;4.32;26
2;4.3;20
2;3.76;24
2;4.52;26
2;3.62;20
2;3.6;32
2;3.94;24
2;3.5;28
2;3.16;14
2;4.74;24
2;3.96;24
2;3.74;24
2;3.32;16
2;3.6;20
2;3.86;30
2;5.2;40
2;3.48;34
2;4.56;38
2;3.86;24
2;3.9;22
2;3.18;22
2;4.2;20
2;3.98;26
2;3.36;26
2;4.06;20
2;4.28;36
