633;693.92;761
631;679.89;723
626;676.17;729
627;674.86;753
615;662.99;732
610;660.12;750
612;659.02;723
600;652.39;719
617;657.89;727
581;660.18;733
586;655.24;719
610;649.24;730
605;645.73;730
593;642.25;714
594;645.42;703
589;639.72;740
587;634.07;701
575;637.71;720
588;631.94;704
580;638.16;720
579;627.96;712
578;628.53;712
584;624.49;715
584;624.16;719
575;624.84;698
584;625.61;696
573;627.34;709
571;620.01;739
569;619.45;727
559;605.8;729
550;605.82;737
554;598.31;717
551;598.18;717
539;587.59;714
538;592.91;713
535;592.8;690
535;584.72;690
527;576.07;693
525;582.95;720
523;580.13;714
520;573.8;699
524;573.69;695
518;566.77;714
516;562.7;688
512;568.31;720
515;566.01;718
508;571.01;711
509;557.64;707
507;555.96;693
509;549.88;693
502;557.26;682
498;554.67;698
486;571.07;702
488;553.56;701
488;548.03;695
493;555.43;693
488;557.78;714
484;553.91;702
487;550.46;679
485;536.25;670
478;552.06;714
479;537.82;694
486;538.67;697
477;531.71;694
473;532.39;675
473;533.22;669
470;533.28;703
463;539.07;678
472;536.1;686
474;532.66;700
468;523.53;688
471;522.89;674
465;528.39;678
466;517.03;674
460;530.55;685
461;504.73;735
463;517.55;681
461;519.84;736
461;514.95;684
459;520.74;679
462;518.98;683
462;512.94;674
462;514.79;683
457;509.93;698
455;537.94;708
457;514.34;689
454;512.43;684
453;527.4;694
451;501.65;669
452;511.34;689
459;511.29;684
454;525.81;687
453;539.12;685
457;536.33;707
455;528.78;676
454;539.51;696
461;527.23;684
451;532.49;691
453;515.5;680
454;510.42;675
449;515.69;690
449;511.93;677
447;528.1;695
449;527.0;703
450;504.74;701
446;523.69;708
447;539.54;715
455;527.14;693
451;522.44;689
453;501.34;727
447;499.87;698
451;515.99;682
457;533.9;705
453;517.89;680
446;507.44;693
450;532.39;688
430;492.68;670
432;499.75;680
437;535.54;696
444;517.71;681
439;508.74;686
432;499.8;699
425;487.94;680
436;485.28;674
432;493.89;691
428;477.03;703
430;497.22;686
426;478.81;688
424;483.9;679
408;487.8;703
413;467.04;667
418;492.24;670
417;484.19;680
416;489.72;690
410;491.22;688
419;505.95;699
415;464.23;644
414;479.49;666
419;496.8;705
413;481.43;691
414;494.3;688
424;510.88;672
424;527.13;701
425;480.55;708
423;496.57;679
421;486.73;702
422;501.44;684
417;496.11;664
423;514.58;687
414;473.85;684
423;509.17;693
423;527.26;712
418;476.53;670
420;490.63;669
415;489.04;687
424;504.29;682
414;472.92;667
413;477.03;664
420;478.43;701
415;489.02;666
415;468.75;689
410;487.93;702
416;477.08;670
412;480.74;688
411;511.89;695
416;511.0;693
409;482.25;687
414;525.91;729
426;490.67;693
427;519.57;684
428;495.17;652
425;492.3;710
418;490.81;679
415;480.13;662
410;505.4;692
411;464.41;674
411;498.51;680
413;484.79;691
414;485.87;662
415;471.03;671
412;476.93;685
408;502.61;669
411;465.62;682
410;485.28;706
414;462.72;663
413;492.43;701
412;468.13;662
408;462.23;671
407;474.06;671
411;482.15;673
416;499.91;684
418;489.08;709
412;497.13;673
407;507.39;702
411;502.78;669
407;502.26;672
414;510.78;724
411;496.68;718
413;499.93;661
405;512.95;685
411;475.16;687
406;470.88;680
413;484.74;675
412;515.93;695
414;482.23;723
414;481.49;679
416;489.35;682
413;495.78;684
414;492.91;679
413;483.29;662
414;495.11;670
404;473.98;772
399;488.67;689
399;494.53;689
401;484.9;725
403;466.24;678
403;473.13;663
405;471.85;671
406;488.17;670
402;483.32;680
407;477.94;663
396;474.66;675
403;485.64;671
404;493.46;700
411;485.59;678
409;492.03;690
408;488.85;663
414;489.5;729
417;502.29;710
410;483.15;670
404;475.3;666
410;485.7;679
409;474.53;672
414;489.91;682
415;494.46;707
410;470.18;677
413;478.2;673
406;466.97;684
407;474.37;677
402;492.74;680
411;459.27;642
411;479.76;706
402;471.29;690
407;474.68;709
408;475.7;675
406;471.45;685
409;455.5;663
407;493.0;674
410;461.12;677
409;478.09;681
399;489.35;664
396;469.72;675
390;472.46;665
397;480.97;678
393;475.24;689
391;483.24;682
393;458.28;651
391;474.35;660
397;460.27;680
400;492.11;683
396;507.25;688
392;500.88;699
393;485.89;712
403;465.51;669
399;472.46;680
399;476.77;662
396;477.98;706
392;506.54;686
397;497.21;703
399;478.21;690
401;498.57;673
402;483.25;684
403;457.8;665
402;470.32;703
398;477.29;695
391;459.59;691
396;470.09;691
383;488.13;697
391;465.53;653
393;465.26;666
396;472.41;708
396;477.46;682
394;457.05;656
395;465.48;672
392;452.85;665
394;470.2;691
395;462.18;711
403;470.76;663
394;456.93;664
390;470.57;683
393;474.01;663
395;473.7;680
386;442.78;672
391;459.01;650
388;461.07;649
390;441.43;683
385;482.92;679
391;469.84;699
394;498.79;656
396;474.81;663
398;473.14;677
391;466.55;683
399;446.99;658
390;450.81;676
394;475.84;682
391;479.22;681
394;466.1;698
384;490.11;660
385;475.3;650
385;478.58;670
387;456.49;657
387;465.83;650
381;452.66;655
386;448.36;671
384;459.76;657
381;472.09;680
384;449.48;676
380;451.4;706
378;440.63;702
364;493.13;696
373;450.17;681
375;452.72;687
381;467.79;675
381;469.18;711
377;462.47;710
378;434.88;671
384;444.99;655
384;454.64;680
377;482.07;704
382;463.13;660
382;434.91;665
377;473.43;699
379;471.66;663
369;457.04;657
383;480.24;691
386;430.14;637
384;465.84;663
383;478.9;721
382;462.41;663
381;437.61;664
377;444.99;669
378;452.0;729
380;436.75;650
384;495.8;708
388;471.15;695
389;489.31;728
385;449.14;648
378;448.09;664
385;461.18;656
378;454.77;675
386;466.18;681
386;468.72;659
383;471.11;673
387;453.79;669
389;491.08;679
379;459.6;682
373;455.06;669
373;449.82;655
371;473.35;694
376;452.46;668
380;475.19;667
380;436.51;649
380;447.58;658
378;430.76;658
380;451.77;696
382;450.74;671
373;447.58;670
373;445.55;676
378;453.53;680
385;480.9;690
377;478.0;682
382;465.09;719
384;445.59;656
387;481.25;662
380;477.16;698
384;470.56;678
381;438.86;652
384;445.43;662
367;462.96;666
376;452.44;676
375;465.26;672
373;468.48;709
377;437.54;661
372;462.69;663
380;479.99;680
381;452.56;710
382;450.18;684
387;474.37;683
384;466.05;666
378;449.83;671
383;460.14;660
381;452.01;669
387;487.92;724
390;464.07;673
392;485.77;665
389;473.17;697
389;456.92;693
387;456.74;713
382;453.76;686
389;492.21;681
388;450.47;710
382;451.54;689
387;487.31;703
383;499.85;688
389;502.12;669
392;512.72;704
387;459.1;675
393;450.95;657
394;457.77;683
392;455.88;690
390;465.56;662
386;458.74;680
383;441.73;672
390;475.61;669
388;475.13;699
390;462.68;721
387;472.3;657
389;477.36;681
391;467.93;693
383;484.3;676
388;472.67;700
388;458.32;669
380;445.03;641
383;447.65;650
386;451.35;673
386;474.61;659
382;452.1;672
386;488.53;693
386;456.23;650
382;469.34;665
389;450.7;665
386;455.52;670
384;462.81;667
380;430.38;665
380;462.15;683
380;457.98;661
379;446.18;686
378;467.79;685
381;450.26;669
382;434.43;660
383;466.87;725
369;411.47;633
368;456.76;664
375;455.13;677
377;454.0;689
376;472.3;661
376;459.92;668
378;453.43;699
388;492.21;706
385;472.85;671
382;461.74;694
384;467.89;663
384;479.54;696
386;477.55;707
390;450.09;655
390;451.05;652
392;464.22;661
394;462.89;674
392;460.67;681
396;465.5;662
392;463.21;683
397;464.05;703
396;462.28;650
399;482.5;665
399;471.73;671
399;458.16;733
394;466.29;656
401;482.76;668
392;458.67;693
388;476.24;669
390;464.52;682
388;456.26;663
390;494.72;684
394;474.34;674
399;456.95;678
402;478.95;672
396;479.78;684
401;480.56;670
395;460.93;651
398;471.09;691
396;482.02;698
400;474.33;694
394;468.47;679
398;485.39;708
395;480.4;670
397;472.19;690
391;466.97;676
403;467.88;689
398;459.66;656
394;466.28;668
403;460.11;674
408;461.96;659
401;500.78;697
401;482.26;669
398;491.12;695
400;466.94;659
401;472.07;672
397;480.46;681
401;453.82;667
397;482.16;662
402;493.67;678
397;471.09;680
392;454.46;672
397;458.89;679
393;460.22;656
394;474.66;647
390;476.79;690
390;451.85;675
391;480.62;671
396;469.52;675
394;472.6;695
392;473.49;678
394;469.48;673
392;463.03;673
396;453.12;687
396;470.53;665
392;480.44;685
394;468.33;659
393;480.93;669
401;496.69;675
403;508.87;713
404;499.69;678
404;470.71;681
398;457.09;652
403;478.39;659
406;473.63;645
405;485.5;699
402;471.94;674
399;487.47;698
394;487.08;683
395;437.34;668
396;503.59;712
405;467.35;686
402;459.67;671
407;460.06;659
406;474.16;655
405;468.23;680
399;462.4;651
403;468.24;670
400;494.35;686
403;482.75;665
397;463.06;688
405;497.52;686
402;474.5;693
403;478.64;670
405;478.22;667
394;455.66;658
406;534.75;684
396;485.32;685
398;462.8;686
404;473.02;703
406;461.91;667
408;467.58;675
404;472.42;658
408;462.92;686
404;466.74;648
399;490.73;712
399;463.09;654
404;466.2;663
403;478.31;707
415;491.82;684
412;487.45;662
412;464.63;652
415;487.38;672
410;474.79;695
412;468.01;676
411;470.22;678
404;445.96;650
403;477.34;686
408;485.56;674
411;488.0;688
406;477.9;662
405;495.55;675
416;489.69;706
407;485.97;671
404;488.78;678
410;499.8;688
398;476.8;669
390;450.34;655
393;461.32;669
397;488.09;707
397;482.82;681
397;457.38;672
394;480.47;693
397;462.29;663
391;448.34;654
387;469.6;652
387;510.14;680
389;509.3;699
395;460.37;669
394;459.15;665
390;457.4;694
384;455.8;664
389;482.98;664
396;463.8;675
392;469.3;654
395;452.16;656
392;497.01;686
397;479.2;703
399;476.29;679
397;461.02;704
395;459.54;659
402;468.95;667
397;475.67;674
400;465.3;669
398;464.8;690
398;456.43;662
401;512.36;682
397;483.41;672
395;459.94;675
396;493.97;699
392;474.33;669
401;472.88;676
399;471.83;690
401;475.73;689
396;463.31;680
396;503.56;668
401;497.05;704
396;485.88;684
402;488.51;671
406;498.17;677
406;466.36;680
417;484.65;675
407;496.91;677
416;496.05;695
411;509.66;685
421;512.97;683
420;513.88;700
415;488.48;686
424;508.48;676
414;483.36;701
410;474.27;666
418;497.77;670
421;489.49;679
414;509.32;699
413;512.3;674
414;498.15;674
407;486.12;682
410;492.23;696
410;498.36;682
410;458.94;687
411;478.19;680
408;460.23;685
404;487.72;668
405;452.94;645
402;458.6;670
401;458.63;679
403;477.05;678
403;454.6;655
401;456.28;662
399;473.1;700
399;471.17;680
404;490.05;660
399;488.2;660
407;474.9;670
409;480.68;666
411;513.79;668
411;515.66;685
411;508.65;726
410;494.12;699
405;499.32;682
413;491.99;703
417;484.36;696
419;487.35;700
415;477.09;674
416;476.21;661
412;490.21;668
415;490.39;692
414;475.64;669
409;490.09;666
421;481.6;678
420;467.33;673
416;493.49;681
415;466.62;650
416;483.35;676
416;484.58;691
417;475.5;679
420;497.04;684
419;476.36;685
420;480.16;678
420;496.48;661
416;494.19;681
420;471.35;667
415;502.6;692
414;504.11;696
420;481.81;662
421;488.05;666
422;494.2;690
425;504.82;669
420;489.1;668
420;472.76;661
422;502.1;689
421;470.87;673
424;490.75;707
423;513.85;709
423;502.58;698
424;516.68;689
411;484.28;671
412;477.4;668
416;472.86;666
411;495.69;673
409;497.53;679
416;488.05;704
416;464.42;654
408;475.03;670
408;477.05;682
409;477.15;670
404;484.8;686
412;479.29;726
406;470.45;664
405;477.71;690
409;481.69;668
401;471.73;666
408;465.53;663
404;461.51;680
403;442.11;639
401;475.45;691
404;479.02;691
408;479.62;704
404;477.94;670
412;476.88;670
406;454.56;671
409;468.27;691
407;493.16;698
409;472.53;666
410;478.27;658
409;489.82;681
409;498.78;663
405;474.27;711
404;491.16;675
405;512.91;691
408;459.88;667
405;491.17;661
412;494.63;724
409;471.09;675
411;480.64;714
408;481.28;663
415;485.54;667
414;494.99;711
415;510.3;697
419;495.74;672
417;478.49;686
418;512.51;734
409;493.77;669
413;505.31;683
412;486.81;707
419;491.52;705
421;502.69;679
418;488.83;711
423;486.07;684
426;497.87;667
430;492.95;685
422;493.83;677
425;490.77;681
420;491.48;695
425;484.94;685
416;495.29;699
426;505.5;668
406;472.73;676
416;483.45;696
419;486.51;664
415;477.79;685
408;481.2;674
410;482.19;705
413;485.07;661
413;494.11;685
405;485.69;678
413;466.9;674
419;497.02;703
413;500.76;670
422;510.78;671
417;500.15;739
423;481.26;680
423;500.91;688
421;483.75;677
410;509.75;680
411;492.12;676
413;483.23;712
416;525.72;684
409;511.28;701
419;498.52;681
420;495.12;683
421;506.22;700
417;502.84;673
422;478.44;666
419;509.66;679
419;494.11;738
423;485.41;667
423;479.41;682
414;499.09;678
420;491.38;672
418;476.51;646
421;485.72;685
418;501.04;669
417;481.18;703
408;480.06;670
407;497.33;687
409;489.26;665
404;489.03;698
411;507.05;660
409;479.01;702
418;487.3;685
412;472.83;653
411;484.1;677
403;475.17;679
407;477.43;664
403;486.29;661
409;481.79;682
407;469.81;689
409;470.5;670
400;489.19;683
406;491.46;674
410;478.83;760
404;493.4;691
405;477.62;657
408;483.16;656
413;493.65;677
414;486.96;712
412;495.19;682
415;487.43;676
416;488.53;709
418;498.54;702
415;493.54;668
410;475.38;682
409;476.65;666
412;482.46;665
412;469.79;664
409;469.59;683
404;460.49;681
405;467.25;661
401;490.33;680
404;469.62;670
401;486.62;716
391;473.27;674
402;503.07;674
398;483.92;734
402;482.83;681
400;489.95;699
405;492.15;675
401;467.97;664
402;471.97;680
404;474.88;701
399;465.16;664
400;458.97;676
399;465.43;648
394;455.27;663
395;457.12;659
395;465.98;656
394;473.95;679
394;467.73;696
397;465.83;663
397;474.32;673
392;452.66;653
397;469.53;688
394;460.75;684
394;471.86;702
395;457.77;647
398;463.25;664
400;458.53;677
403;480.23;669
386;497.93;706
394;463.18;662
400;468.03;647
397;456.01;670
396;453.99;660
395;471.33;670
395;471.88;663
389;462.56;666
383;452.79;669
396;471.48;664
396;485.31;682
393;481.52;680
391;466.97;669
395;456.54;682
400;475.3;663
402;511.18;739
405;480.9;695
399;460.74;656
399;453.35;657
401;474.36;693
399;466.08;666
403;470.44;670
406;471.62;667
411;494.21;674
410;491.54;684
410;496.44;698
408;465.37;684
401;488.11;686
396;493.12;660
409;477.6;658
