185;254.8;321
191;239.98;283
185;230.38;291
181;213.66;255
179;210.7;253
173;205.62;243
171;202.1;251
161;195.38;237
159;189.24;235
159;182.32;217
153;178.92;217
153;177.16;217
149;170.44;203
145;166.88;217
137;161.74;191
137;161.32;195
135;155.92;193
129;150.78;179
131;145.68;179
127;141.22;167
123;136.66;169
123;133.42;155
117;132.16;155
117;131.08;163
115;126.32;143
111;126.8;147
111;125.38;163
109;120.22;149
109;120.34;157
109;118.44;143
105;116.46;157
105;114.66;157
101;115.26;153
101;110.9;145
99;108.14;133
95;105.02;131
95;104.88;133
93;105.64;141
93;100.76;137
89;95.94;113
85;96.94;123
83;96.38;135
83;98.66;123
85;94.6;127
83;96.0;133
83;93.4;129
81;93.76;129
81;91.08;123
79;93.14;131
79;91.64;145
79;89.02;115
77;89.74;127
77;89.74;125
77;88.24;125
75;87.26;121
75;83.46;113
75;85.42;133
69;82.6;119
67;82.46;125
65;76.54;101
65;77.38;109
63;73.66;117
63;71.68;139
63;69.76;115
61;70.4;99
61;69.46;101
61;65.58;91
59;67.16;95
59;68.08;121
57;68.06;115
57;66.22;109
57;64.64;113
55;65.52;117
53;61.56;87
53;63.24;95
51;60.02;97
51;60.24;97
49;62.24;93
51;58.98;95
51;57.84;81
49;57.5;87
49;60.4;103
49;56.88;101
49;56.76;95
47;58.52;89
47;56.08;87
47;54.88;85
47;53.8;81
47;55.5;87
45;53.34;95
45;56.12;89
45;52.9;87
45;50.38;83
43;51.36;93
43;50.76;79
43;49.88;93
41;49.62;89
39;51.62;91
39;48.98;99
39;46.64;77
37;49.18;87
37;46.28;77
37;45.66;81
37;43.72;75
37;47.16;73
37;44.26;79
37;42.16;73
35;40.9;85
35;43.18;77
35;40.92;75
35;41.64;81
35;44.3;83
35;39.34;69
33;42.68;95
33;40.68;79
33;39.46;79
33;39.12;85
31;36.94;77
31;39.7;87
31;38.66;69
31;36.68;69
31;38.48;71
31;39.3;73
31;37.3;69
29;41.32;83
29;38.64;115
27;35.0;73
27;35.96;65
25;37.68;75
25;36.5;73
25;34.84;61
25;30.36;73
25;32.44;73
25;30.98;67
25;33.78;81
25;31.78;63
25;31.66;69
25;28.8;57
25;31.02;63
25;29.5;71
25;31.48;71
25;32.42;83
25;31.7;77
25;31.86;85
25;31.48;69
25;33.86;79
25;29.78;73
25;29.38;73
25;29.36;97
25;30.24;65
25;31.76;83
25;32.06;73
25;30.04;75
25;31.08;63
25;30.94;63
25;32.7;79
25;31.04;67
25;31.66;67
25;31.5;73
25;32.44;67
25;31.94;85
25;32.24;67
25;30.64;77
25;28.78;67
25;31.32;81
25;30.68;77
25;30.38;69
25;32.22;79
25;32.28;69
25;29.62;73
25;31.04;63
25;29.26;65
25;31.24;81
25;27.46;53
25;29.12;61
25;28.74;61
25;30.64;65
25;30.8;79
23;29.46;61
23;29.2;69
23;29.18;57
23;31.36;67
23;32.24;73
21;32.56;65
21;28.44;63
21;28.36;59
21;28.48;61
21;28.2;85
21;28.84;71
21;27.68;71
21;30.0;71
21;27.24;59
21;28.28;61
21;29.46;83
21;30.24;69
21;28.42;59
21;28.04;75
21;27.36;65
21;25.82;65
21;26.22;59
21;26.18;63
21;26.56;61
21;31.32;77
21;26.56;65
21;28.4;57
21;25.76;67
21;26.88;57
21;23.58;69
21;27.02;61
21;26.3;57
21;27.8;73
21;26.76;63
21;27.64;69
21;26.02;59
21;26.04;65
21;28.48;63
21;26.38;63
21;28.66;69
21;27.74;65
21;26.28;57
21;29.1;73
21;32.12;103
21;29.96;63
21;28.32;79
21;27.86;77
21;28.74;69
21;25.72;67
21;29.12;71
21;31.52;69
21;30.26;101
21;25.96;59
21;28.04;67
21;31.46;97
21;28.48;63
21;34.24;79
21;28.1;61
19;26.6;71
19;25.18;65
21;24.9;59
21;26.28;59
21;26.7;57
21;27.06;61
21;25.3;65
21;32.24;97
21;27.94;67
21;27.72;71
21;29.02;65
21;27.78;69
21;29.82;73
21;26.92;69
21;27.4;65
21;27.2;59
21;28.66;83
21;28.42;61
21;27.26;69
21;26.88;69
21;30.18;69
21;27.16;67
21;25.24;67
21;24.92;61
21;26.16;61
21;27.34;67
21;24.98;57
21;26.18;57
21;29.66;69
21;23.2;51
21;28.38;67
21;25.88;63
21;26.74;75
21;29.66;73
21;29.78;71
21;28.7;65
21;26.16;53
21;25.3;79
21;26.0;61
21;26.94;61
21;25.36;61
21;28.8;73
21;25.82;53
21;31.06;79
21;28.3;71
21;24.7;59
21;25.02;59
19;29.34;71
21;25.54;57
21;26.16;63
21;27.02;63
21;25.74;73
21;24.74;53
21;26.1;61
21;24.54;59
21;27.72;75
21;25.62;65
21;26.12;71
21;26.3;71
21;27.8;65
21;26.6;69
21;27.92;71
21;25.6;55
21;27.5;75
21;31.3;87
21;31.0;69
21;28.26;73
21;27.82;85
21;26.44;87
21;26.58;71
21;32.62;87
21;29.96;87
21;28.66;59
21;24.36;55
21;25.84;61
21;27.12;63
21;23.96;51
21;27.48;57
21;28.18;71
21;27.96;69
21;28.16;69
21;28.5;79
21;28.76;63
21;26.86;63
21;28.56;69
21;28.92;77
21;26.82;65
21;27.66;63
21;24.22;61
21;26.92;67
21;29.86;85
21;25.18;55
21;29.0;71
21;27.2;63
21;26.38;59
21;29.46;67
19;26.36;63
19;26.04;67
21;29.1;85
21;29.92;89
21;26.0;53
21;28.8;89
21;31.32;71
19;26.62;65
19;25.48;63
19;27.64;67
19;27.12;67
19;29.26;73
19;29.14;79
19;26.8;57
19;27.9;63
19;23.5;63
17;25.42;65
17;26.92;59
17;24.68;69
17;21.92;57
17;28.56;79
17;25.52;69
15;26.32;57
15;23.9;73
15;24.88;83
15;23.66;63
15;21.06;57
15;23.58;71
15;19.68;53
15;23.06;85
15;21.36;59
15;23.2;55
15;21.4;57
15;20.56;59
15;24.06;59
15;23.62;57
15;25.04;75
15;20.92;55
15;20.84;73
15;22.4;81
15;21.48;61
15;20.96;61
15;22.48;55
15;20.84;57
15;23.0;57
15;22.0;67
15;21.58;67
15;21.24;69
15;24.0;69
15;22.38;67
15;20.8;51
15;23.18;59
15;21.3;55
15;20.5;55
15;20.74;53
15;23.28;69
15;18.54;55
13;21.14;67
13;20.24;55
13;21.5;61
13;20.3;75
13;18.9;63
13;16.3;49
13;17.66;65
13;21.46;69
13;18.3;55
13;21.14;67
13;19.22;55
13;18.86;65
11;20.3;51
13;19.98;71
13;17.3;49
13;22.84;71
13;18.58;59
13;20.0;65
13;19.28;71
13;19.66;65
13;18.06;69
13;21.36;79
13;21.7;63
13;18.88;65
13;20.84;67
13;19.0;61
13;20.54;61
13;19.94;73
11;18.02;53
13;18.1;57
13;18.14;59
13;18.72;59
13;21.02;61
13;19.22;57
13;17.74;69
13;20.24;61
13;20.4;65
13;18.66;61
13;21.16;51
13;19.14;65
13;21.28;51
13;20.7;61
13;20.48;67
13;19.7;59
13;18.42;63
13;16.12;49
13;20.14;71
13;20.08;65
13;18.44;55
13;18.72;59
13;19.42;65
13;19.82;73
13;17.1;55
13;20.34;59
13;19.52;49
13;20.94;61
13;20.16;59
13;18.68;59
13;19.82;71
13;16.68;51
13;19.48;57
13;19.28;71
13;19.3;65
13;19.5;65
13;21.22;67
13;20.9;65
13;20.02;69
13;23.44;75
13;22.62;59
13;21.38;57
13;17.46;55
13;20.24;59
13;18.74;61
13;18.64;63
13;21.04;63
13;20.18;59
13;20.6;59
13;18.86;53
13;20.8;63
13;20.76;57
13;16.98;51
13;19.52;61
13;21.38;55
13;20.82;61
13;20.14;53
13;18.46;49
13;19.26;65
13;20.38;59
13;22.22;57
13;21.6;61
13;21.8;69
13;18.42;67
13;18.62;53
13;18.06;63
13;19.56;51
13;19.88;57
13;21.16;59
13;20.4;71
13;20.22;63
13;22.9;79
13;19.7;45
13;21.46;61
13;19.62;71
13;20.78;63
13;23.08;77
13;18.74;59
13;18.86;47
13;20.52;71
13;17.88;53
13;18.12;53
13;17.52;53
13;20.16;55
13;18.66;57
13;19.24;55
13;22.64;61
13;21.74;61
13;21.28;71
13;18.14;61
13;18.58;71
13;19.54;67
13;21.14;59
13;22.1;57
13;19.82;53
13;18.34;61
13;17.94;59
13;20.2;61
13;19.4;69
13;18.66;55
13;18.16;65
13;18.22;61
13;19.42;57
13;20.5;69
13;22.72;73
13;20.38;61
13;21.58;65
13;19.9;61
13;19.56;57
13;18.12;53
13;18.48;61
13;19.84;61
13;19.5;53
13;19.92;73
13;16.88;55
13;20.32;55
13;17.98;55
13;17.28;47
13;21.0;57
13;19.28;63
13;19.8;81
13;22.1;63
13;18.02;53
13;20.5;61
13;18.88;51
13;17.04;53
13;16.18;43
13;16.04;43
13;21.6;55
13;20.5;59
13;19.82;53
13;21.04;75
13;19.88;69
13;17.84;55
13;19.34;49
13;19.54;67
13;18.2;75
13;19.86;55
13;19.92;51
13;22.02;61
13;22.96;67
13;20.54;65
13;19.98;51
13;19.0;51
13;19.2;59
13;18.84;57
13;17.38;73
13;16.96;65
